id;name;price;thumbnail;product_id;color_id;processor_id;memory_id;storage_id;description_id;screen_id;connectivity_id;material_id;case_size_id;strap_size_id;strap_color_id
119;512 GB,Wi-Fi + Cellular,Silver;22749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_4_11_inci_wi-fi_silver_1.jpg;14;14;;;2;14;;2;;;;
120;1 TB,Wi-Fi,Space Grey;28249000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_4_11_inci_wi-fi_space_grey_1.jpg;14;13;;;3;14;;1;;;;
121;1 TB,Wi-Fi,Silver;28249000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_4_11_inci_wi-fi_silver_1.jpg;14;14;;;3;14;;1;;;;
122;1 TB,Wi-Fi + Cellular,Space Grey;31249000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_4_11_inci_wi-fi_space_grey_1.jpg;14;13;;;3;14;;2;;;;
123;1 TB,Wi-Fi + Cellular,Silver;31249000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_4_11_inci_wi-fi_silver_1.jpg;14;14;;;3;14;;2;;;;
124;2 TB,Wi-Fi,Space Grey;36249000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_4_11_inci_wi-fi_space_grey_1.jpg;14;13;;;4;14;;1;;;;
125;2 TB,Wi-Fi + Cellular,Space Grey;38749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_4_11_inci_wi-fi_space_grey_1.jpg;14;13;;;4;14;;2;;;;
126;2 TB,Wi-Fi + Cellular,Silver;38749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_4_11_inci_wi-fi_silver_1.jpg;14;14;;;4;14;;2;;;;
127;128 GB,Wi-Fi,Silver;19749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_silver_1.jpg;15;14;;;5;15;;1;;;;
128;128 GB,Wi-Fi,Space Grey;19749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_space_grey_1.jpg;15;13;;;5;15;;1;;;;
129;128 GB,Wi-Fi + Cellular,Silver;22749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_silver_1.jpg;15;14;;;5;15;;2;;;;
130;128 GB,Wi-Fi + Cellular,Space Grey;22749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_space_grey_1.jpg;15;13;;;5;15;;2;;;;
131;256 GB,Wi-Fi,Silver;21749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_silver_1.jpg;15;14;;;1;15;;1;;;;
132;256 GB,Wi-Fi,Space Grey;21749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_space_grey_1.jpg;15;13;;;1;15;;1;;;;
133;256 GB,Wi-Fi + Cellular,Silver;24749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_silver_1.jpg;15;14;;;1;15;;2;;;;
134;256 GB,Wi-Fi + Cellular,Space Grey;24749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_space_grey_1.jpg;15;13;;;1;15;;2;;;;
135;512 GB,Wi-Fi,Silver;25749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_silver_1.jpg;15;14;;;2;15;;1;;;;
136;512 GB,Wi-Fi,Space Grey;25749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_space_grey_1.jpg;15;13;;;2;15;;1;;;;
137;512 GB,Wi-Fi + Cellular,Silver;28749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_silver_1.jpg;15;14;;;2;15;;2;;;;
138;512 GB,Wi-Fi + Cellular,Space Grey;28749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_space_grey_1.jpg;15;13;;;2;15;;2;;;;
139;1 TB,Wi-Fi,Silver;33749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_silver_1.jpg;15;14;;;3;15;;1;;;;
140;1 TB,Wi-Fi,Space Grey;33749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_space_grey_1.jpg;15;13;;;3;15;;1;;;;
141;1 TB,Wi-Fi + Cellular,Silver;36749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_silver_1.jpg;15;14;;;3;15;;2;;;;
142;1 TB,Wi-Fi + Cellular,Space Grey;36749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_space_grey_1.jpg;15;13;;;3;15;;2;;;;
143;2 TB,Wi-Fi,Silver;42749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_silver_1.jpg;15;14;;;4;15;;1;;;;
144;2 TB,Wi-Fi,Space Grey;42749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_space_grey_1.jpg;15;13;;;4;15;;1;;;;
145;2 TB,Wi-Fi + Cellular,Silver;45749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_silver_1.jpg;15;14;;;4;15;;2;;;;
146;2 TB,Wi-Fi + Cellular,Space Grey;45749000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_6_12_9_inci_wi-fi_space_grey_1.jpg;15;13;;;4;15;;2;;;;
147;128 GB,Wi-Fi,Silver;19799000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_silver_1_2.jpg;16;14;;;5;16;;1;;;;
148;128 GB,Wi-Fi,Space Grey;19799000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_space_grey_1_1.jpg;16;13;;;5;16;;1;;;;
149;128 GB,Wi-Fi + Cellular,Silver;22499000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_silver_1_2.jpg;16;14;;;5;16;;2;;;;
150;128 GB,Wi-Fi + Cellular,Space Grey;22499000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_space_grey_1_1.jpg;16;13;;;5;16;;2;;;;
151;256 GB,Wi-Fi,Silver;21499000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_silver_1_2.jpg;16;14;;;1;16;;1;;;;
152;256 GB,Wi-Fi,Space Grey;21499000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_space_grey_1_1.jpg;16;13;;;1;16;;1;;;;
153;256 GB,Wi-Fi + Cellular,Silver;23999000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_silver_1_2.jpg;16;14;;;1;16;;2;;;;
154;256 GB,Wi-Fi + Cellular,Space Grey;23999000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_space_grey_1_1.jpg;16;13;;;1;16;;2;;;;
155;512 GB,Wi-Fi,Silver;25199000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_silver_1_2.jpg;16;14;;;2;16;;1;;;;
156;512 GB,Wi-Fi,Space Grey;25199000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_space_grey_1_1.jpg;16;13;;;2;16;;1;;;;
157;512 GB,Wi-Fi + Cellular,Silver;27799000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_silver_1_2.jpg;16;14;;;2;16;;2;;;;
158;512 GB,Wi-Fi + Cellular,Space Grey;27799000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_space_grey_1_1.jpg;16;13;;;2;16;;2;;;;
159;1 TB,Wi-Fi,Space Grey;31999000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_space_grey_1_1.jpg;16;13;;;3;16;;1;;;;
160;1 TB,Wi-Fi + Cellular,Silver;34999000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_silver_1_2.jpg;16;14;;;3;16;;2;;;;
161;1 TB,Wi-Fi + Cellular,Space Grey;34999000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_space_grey_1_1.jpg;16;13;;;3;16;;2;;;;
162;2 TB,Wi-Fi,Silver;38999000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_silver_1_2.jpg;16;14;;;4;16;;1;;;;
163;2 TB,Wi-Fi + Cellular,Silver;41999000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_silver_1_2.jpg;16;14;;;4;16;;2;;;;
164;2 TB,Wi-Fi + Cellular,Space Grey;41999000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_12.9-inci_wi-fi_space_grey_1_1.jpg;16;13;;;4;16;;2;;;;
165;128 GB,Wi-Fi,Silver;14299000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_silver_1_1.jpg;17;14;;;5;17;;1;;;;
166;128 GB,Wi-Fi,Space Grey;14299000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_space_grey_1_1.jpg;17;13;;;5;17;;1;;;;
167;128 GB,Wi-Fi + Cellular,Silver;16999000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_silver_1_1.jpg;17;14;;;5;17;;2;;;;
168;128 GB,Wi-Fi + Cellular,Space Grey;16999000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_space_grey_1_1.jpg;17;13;;;5;17;;2;;;;
169;256 GB,Wi-Fi,Silver;16199000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_silver_1_1.jpg;17;14;;;1;17;;1;;;;
170;256 GB,Wi-Fi,Space Grey;16199000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_space_grey_1_1.jpg;17;13;;;1;17;;1;;;;
171;256 GB,Wi-Fi + Cellular,Silver;18799000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_silver_1_1.jpg;17;14;;;1;17;;2;;;;
172;256 GB,Wi-Fi + Cellular,Space Grey;18799000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_space_grey_1_1.jpg;17;13;;;1;17;;2;;;;
173;512 GB,Wi-Fi,Silver;19699000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_silver_1_1.jpg;17;14;;;2;17;;1;;;;
174;512 GB,Wi-Fi,Space Grey;19699000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_space_grey_1_1.jpg;17;13;;;2;17;;1;;;;
175;512 GB,Wi-Fi + Cellular,Silver;22499000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_silver_1_1.jpg;17;14;;;2;17;;2;;;;
176;512 GB,Wi-Fi + Cellular,Space Grey;22499000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_space_grey_1_1.jpg;17;13;;;2;17;;2;;;;
177;1 TB,Wi-Fi,Silver;26799000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_silver_1_1.jpg;17;14;;;3;17;;1;;;;
178;1 TB,Wi-Fi,Space Grey;26799000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_space_grey_1_1.jpg;17;13;;;3;17;;1;;;;
179;1 TB,Wi-Fi + Cellular,Silver;29499000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_silver_1_1.jpg;17;14;;;3;17;;2;;;;
180;1 TB,Wi-Fi + Cellular,Space Grey;29499000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_space_grey_1_1.jpg;17;13;;;3;17;;2;;;;
181;2 TB,Wi-Fi,Silver;33999000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_silver_1_1.jpg;17;14;;;4;17;;1;;;;
182;2 TB,Wi-Fi,Space Grey;33999000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_space_grey_1_1.jpg;17;13;;;4;17;;1;;;;
183;2 TB,Wi-Fi + Cellular,Silver;35999000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_silver_1_1.jpg;17;14;;;4;17;;2;;;;
184;2 TB,Wi-Fi + Cellular,Space Grey;35999000;https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_ipad_pro_2021_11-inci_wi-fi_space_grey_1_1.jpg;17;13;;;4;17;;2;;;;
185;128 GB,Space Gray,Wi-Fi;14999000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_space_gray_1_3.jpg;18;15;;;5;18;;1;;;;
186;128 GB,Blue,Wi-Fi;14999000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_blue_1_3.jpg;18;16;;;5;18;;1;;;;
187;128 GB,Purple,Wi-Fi;14999000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_purple_1_3.jpg;18;17;;;5;18;;1;;;;
188;128 GB,Starlight,Wi-Fi;14999000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_starlight_1_3.jpg;18;18;;;5;18;;1;;;;
189;128 GB,Space Gray,Wi-Fi + Cellular;18499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_space_gray_1_3.jpg;18;15;;;5;18;;2;;;;
190;128 GB,Blue,Wi-Fi + Cellular;18499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_blue_1_3.jpg;18;16;;;5;18;;2;;;;
191;128 GB,Purple,Wi-Fi + Cellular;18499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_purple_1_3.jpg;18;17;;;5;18;;2;;;;
192;128 GB,Starlight,Wi-Fi + Cellular;18499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_starlight_1_3.jpg;18;18;;;5;18;;2;;;;
193;256 GB,Space Gray,Wi-Fi;17499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_space_gray_1_3.jpg;18;15;;;1;18;;1;;;;
194;256 GB,Blue,Wi-Fi;17499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_blue_1_3.jpg;18;16;;;1;18;;1;;;;
195;256 GB,Purple,Wi-Fi;17499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_purple_1_3.jpg;18;17;;;1;18;;1;;;;
196;256 GB,Starlight,Wi-Fi;17499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_starlight_1_3.jpg;18;18;;;1;18;;1;;;;
197;256 GB,Space Gray,Wi-Fi + Cellular;20499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_space_gray_1_3.jpg;18;15;;;1;18;;2;;;;
198;256 GB,Blue,Wi-Fi + Cellular;20499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_blue_1_3.jpg;18;16;;;1;18;;2;;;;
199;256 GB,Purple,Wi-Fi + Cellular;20499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_purple_1_3.jpg;18;17;;;1;18;;2;;;;
200;256 GB,Starlight,Wi-Fi + Cellular;20499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_starlight_1_3.jpg;18;18;;;1;18;;2;;;;
201;512 GB,Space Gray,Wi-Fi;21499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_space_gray_1_3.jpg;18;15;;;2;18;;1;;;;
202;512 GB,Blue,Wi-Fi;21499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_blue_1_3.jpg;18;16;;;2;18;;1;;;;
203;512 GB,Purple,Wi-Fi;21499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_purple_1_3.jpg;18;17;;;2;18;;1;;;;
204;512 GB,Starlight,Wi-Fi;21499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_starlight_1_3.jpg;18;18;;;2;18;;1;;;;
205;512 GB,Space Gray,Wi-Fi + Cellular;24499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_space_gray_1_3.jpg;18;15;;;2;18;;2;;;;
206;512 GB,Blue,Wi-Fi + Cellular;24499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_blue_1_3.jpg;18;16;;;2;18;;2;;;;
207;512 GB,Purple,Wi-Fi + Cellular;24499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_purple_1_3.jpg;18;17;;;2;18;;2;;;;
208;512 GB,Starlight,Wi-Fi + Cellular;24499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_starlight_1_3.jpg;18;18;;;2;18;;2;;;;
209;1 TB,Space Gray,Wi-Fi;25499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_space_gray_1_3.jpg;18;15;;;3;18;;1;;;;
210;1 TB,Blue,Wi-Fi;25499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_blue_1_3.jpg;18;16;;;3;18;;1;;;;
211;1 TB,Purple,Wi-Fi;25499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_purple_1_3.jpg;18;17;;;3;18;;1;;;;
212;1 TB,Starlight,Wi-Fi;25499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_starlight_1_3.jpg;18;18;;;3;18;;1;;;;
213;1 TB,Space Gray,Wi-Fi + Cellular;28499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_space_gray_1_3.jpg;18;15;;;3;18;;2;;;;
214;1 TB,Blue,Wi-Fi + Cellular;28499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_blue_1_3.jpg;18;16;;;3;18;;2;;;;
215;1 TB,Purple,Wi-Fi + Cellular;28499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_purple_1_3.jpg;18;17;;;3;18;;2;;;;
216;1 TB,Starlight,Wi-Fi + Cellular;28499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_13-inch_m2_wifi_starlight_1_3.jpg;18;18;;;3;18;;2;;;;
217;128 GB,Space Gray,Wi-Fi;11499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_space_gray_1_1.jpg;19;15;;;5;19;;1;;;;
218;128 GB,Blue,Wi-Fi;11499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_blue_1_1.jpg;19;16;;;5;19;;1;;;;
219;128 GB,Purple,Wi-Fi;11499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_purple_1_1.jpg;19;17;;;5;19;;1;;;;
220;128 GB,Starlight,Wi-Fi;11499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_starlight_1_1.jpg;19;18;;;5;19;;1;;;;
221;128 GB,Space Gray,Wi-Fi + Cellular;14499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_space_gray_1_1.jpg;19;15;;;5;19;;2;;;;
222;128 GB,Blue,Wi-Fi + Cellular;14499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_blue_1_1.jpg;19;16;;;5;19;;2;;;;
223;128 GB,Purple,Wi-Fi + Cellular;14499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_purple_1_1.jpg;19;17;;;5;19;;2;;;;
224;128 GB,Starlight,Wi-Fi + Cellular;14499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_starlight_1_1.jpg;19;18;;;5;19;;2;;;;
225;256 GB,Space Gray,Wi-Fi;13499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_space_gray_1_1.jpg;19;15;;;1;19;;1;;;;
226;256 GB,Blue,Wi-Fi;13499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_blue_1_1.jpg;19;16;;;1;19;;1;;;;
227;256 GB,Purple,Wi-Fi;13499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_purple_1_1.jpg;19;17;;;1;19;;1;;;;
228;256 GB,Starlight,Wi-Fi;13499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_starlight_1_1.jpg;19;18;;;1;19;;1;;;;
229;256 GB,Space Gray,Wi-Fi + Cellular;16499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_space_gray_1_1.jpg;19;15;;;1;19;;2;;;;
230;256 GB,Blue,Wi-Fi + Cellular;16499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_blue_1_1.jpg;19;16;;;1;19;;2;;;;
231;256 GB,Purple,Wi-Fi + Cellular;16499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_purple_1_1.jpg;19;17;;;1;19;;2;;;;
232;256 GB,Starlight,Wi-Fi + Cellular;16499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_starlight_1_1.jpg;19;18;;;1;19;;2;;;;
233;512 GB,Space Gray,Wi-Fi;17499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_space_gray_1_1.jpg;19;15;;;2;19;;1;;;;
234;512 GB,Blue,Wi-Fi;17499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_blue_1_1.jpg;19;16;;;2;19;;1;;;;
235;512 GB,Purple,Wi-Fi;17499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_purple_1_1.jpg;19;17;;;2;19;;1;;;;
236;512 GB,Starlight,Wi-Fi;17499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_starlight_1_1.jpg;19;18;;;2;19;;1;;;;
237;512 GB,Space Gray,Wi-Fi + Cellular;20499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_space_gray_1_1.jpg;19;15;;;2;19;;2;;;;
238;512 GB,Blue,Wi-Fi + Cellular;20499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_blue_1_1.jpg;19;16;;;2;19;;2;;;;
239;512 GB,Purple,Wi-Fi + Cellular;20499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_purple_1_1.jpg;19;17;;;2;19;;2;;;;
240;512 GB,Starlight,Wi-Fi + Cellular;20499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_starlight_1_1.jpg;19;18;;;2;19;;2;;;;
241;1 TB,Space Gray,Wi-Fi;21999000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_space_gray_1_1.jpg;19;15;;;3;19;;1;;;;
242;1 TB,Blue,Wi-Fi;21999000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_blue_1_1.jpg;19;16;;;3;19;;1;;;;
243;1 TB,Purple,Wi-Fi;21999000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_space_gray_1a_1.jpg;19;17;;;3;19;;1;;;;
244;1 TB,Starlight,Wi-Fi;21999000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_starlight_1_1.jpg;19;18;;;3;19;;1;;;;
245;1 TB,Space Gray,Wi-Fi + Cellular;24999000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_space_gray_1_1.jpg;19;15;;;3;19;;2;;;;
246;1 TB,Blue,Wi-Fi + Cellular;24999000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_blue_1_1.jpg;19;16;;;3;19;;2;;;;
247;1 TB,Purple,Wi-Fi + Cellular;24999000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_space_gray_1a_1.jpg;19;17;;;3;19;;2;;;;
248;1 TB,Starlight,Wi-Fi + Cellular;24999000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_11-inch_m2_wifi_starlight_1_1.jpg;19;18;;;3;19;;2;;;;
249;64 GB,Starlight,Wi-Fi;9499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_gen_5_10_9_inci_wi-fi_starlight_1.jpg;20;19;;;6;20;;1;;;;
250;64 GB,Purple,Wi-Fi;9499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_gen_5_10_9_inci_wi-fi_purple_1.jpg;20;20;;;6;20;;1;;;;
251;64 GB,Pink,Wi-Fi;9499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_gen_5_10_9_inci_wi-fi_pink_1.jpg;20;21;;;6;20;;1;;;;
252;64 GB,Blue,Wi-Fi;9499000;https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_gen_5_10_9_inci_wi-fi_blue_1.jpg;20;22;;;6;20;;1;;;;
